alternative,Q,Region,PLS,System,method,profile,rank
Lusaka_PLS100_Diesel only,0.0,Lusaka,100,Diesel only,vikor,sustainable,1
Lusaka_PLS100_Diesel only,0.0,Lusaka,100,Diesel only,vikor,sustainable,2
Lodwar_PLS100_Diesel only,0.0,Lodwar,100,Diesel only,vikor,sustainable,3
Accra_PLS100_Diesel only,0.0,Accra,100,Diesel only,vikor,sustainable,4
Lodwar_PLS100_Diesel only,0.0,Lodwar,100,Diesel only,vikor,sustainable,5
Lodwar_PLS100_Diesel only,0.0,Lodwar,100,Diesel only,vikor,sustainable,6
Accra_PLS100_Diesel only,0.0,Accra,100,Diesel only,vikor,sustainable,7
Lusaka_PLS100_Diesel only,0.0,Lusaka,100,Diesel only,vikor,sustainable,8
Accra_PLS100_Diesel only,0.0,Accra,100,Diesel only,vikor,sustainable,9
Lusaka_PLS100_Diesel only,0.0016650871533211325,Lusaka,100,Diesel only,vikor,sustainable,10
Accra_PLS100_Diesel only,0.0016650871533211325,Accra,100,Diesel only,vikor,sustainable,11
Lodwar_PLS100_Diesel only,0.0016650871533211325,Lodwar,100,Diesel only,vikor,sustainable,12
Lusaka_PLS100_Diesel only,0.0016650871533211325,Lusaka,100,Diesel only,vikor,sustainable,13
Lodwar_PLS100_Diesel only,0.0016650871533211325,Lodwar,100,Diesel only,vikor,sustainable,14
Accra_PLS100_Diesel only,0.0016650871533211325,Accra,100,Diesel only,vikor,sustainable,15
Accra_PLS100_Diesel only,0.0016650871533211325,Accra,100,Diesel only,vikor,sustainable,16
Lusaka_PLS100_Diesel only,0.0016650871533211325,Lusaka,100,Diesel only,vikor,sustainable,17
Lodwar_PLS100_Diesel only,0.0016650871533211325,Lodwar,100,Diesel only,vikor,sustainable,18
Lusaka_PLS100_Diesel only,0.002051184134936136,Lusaka,100,Diesel only,vikor,sustainable,19
Lusaka_PLS100_Diesel only,0.002051184134936136,Lusaka,100,Diesel only,vikor,sustainable,20
Accra_PLS100_Diesel only,0.002051184134936136,Accra,100,Diesel only,vikor,sustainable,21
Lodwar_PLS100_Diesel only,0.002051184134936136,Lodwar,100,Diesel only,vikor,sustainable,22
Accra_PLS100_Diesel only,0.002051184134936136,Accra,100,Diesel only,vikor,sustainable,23
Lusaka_PLS100_Diesel only,0.002051184134936136,Lusaka,100,Diesel only,vikor,sustainable,24
Lodwar_PLS100_Diesel only,0.002051184134936136,Lodwar,100,Diesel only,vikor,sustainable,25
Accra_PLS100_Diesel only,0.002051184134936136,Accra,100,Diesel only,vikor,sustainable,26
Lodwar_PLS100_Diesel only,0.002051184134936136,Lodwar,100,Diesel only,vikor,sustainable,27
Accra_PLS100_Diesel only,0.002558406499026287,Accra,100,Diesel only,vikor,sustainable,28
Accra_PLS100_Diesel only,0.002558406499026287,Accra,100,Diesel only,vikor,sustainable,29
Accra_PLS100_Diesel only,0.002558406499026287,Accra,100,Diesel only,vikor,sustainable,30
Lodwar_PLS100_Diesel only,0.002558406499026287,Lodwar,100,Diesel only,vikor,sustainable,31
Lusaka_PLS100_Diesel only,0.002558406499026287,Lusaka,100,Diesel only,vikor,sustainable,32
Lusaka_PLS100_Diesel only,0.002558406499026287,Lusaka,100,Diesel only,vikor,sustainable,33
Lodwar_PLS100_Diesel only,0.002558406499026287,Lodwar,100,Diesel only,vikor,sustainable,34
Lusaka_PLS100_Diesel only,0.002558406499026287,Lusaka,100,Diesel only,vikor,sustainable,35
Lodwar_PLS100_Diesel only,0.002558406499026287,Lodwar,100,Diesel only,vikor,sustainable,36
Lusaka_PLS100_PV+battery+diesel,0.053569529608487265,Lusaka,100,PV+battery+diesel,vikor,sustainable,37
Lodwar_PLS100_Diesel only,0.055147171366980295,Lodwar,100,Diesel only,vikor,sustainable,38
Lodwar_PLS100_Diesel only,0.055147171366980295,Lodwar,100,Diesel only,vikor,sustainable,39
Lusaka_PLS100_Diesel only,0.055147171366980295,Lusaka,100,Diesel only,vikor,sustainable,40
Lusaka_PLS100_Diesel only,0.055147171366980295,Lusaka,100,Diesel only,vikor,sustainable,41
Accra_PLS100_Diesel only,0.055147171366980295,Accra,100,Diesel only,vikor,sustainable,42
Accra_PLS100_Diesel only,0.055147171366980295,Accra,100,Diesel only,vikor,sustainable,43
Lodwar_PLS100_Diesel only,0.055147171366980295,Lodwar,100,Diesel only,vikor,sustainable,44
Accra_PLS100_Diesel only,0.055147171366980295,Accra,100,Diesel only,vikor,sustainable,45
Lusaka_PLS100_Diesel only,0.055147171366980295,Lusaka,100,Diesel only,vikor,sustainable,46
Lusaka_PLS100_Diesel only,0.05655598074925523,Lusaka,100,Diesel only,vikor,sustainable,47
Lusaka_PLS100_Diesel only,0.05655598074925523,Lusaka,100,Diesel only,vikor,sustainable,48
Lodwar_PLS100_Diesel only,0.05655598074925523,Lodwar,100,Diesel only,vikor,sustainable,49
Accra_PLS100_Diesel only,0.05655598074925523,Accra,100,Diesel only,vikor,sustainable,50
Lusaka_PLS100_Diesel only,0.05655598074925523,Lusaka,100,Diesel only,vikor,sustainable,51
Lodwar_PLS100_Diesel only,0.05655598074925523,Lodwar,100,Diesel only,vikor,sustainable,52
Accra_PLS100_Diesel only,0.05655598074925523,Accra,100,Diesel only,vikor,sustainable,53
Lodwar_PLS100_Diesel only,0.05655598074925523,Lodwar,100,Diesel only,vikor,sustainable,54
Accra_PLS100_Diesel only,0.05655598074925523,Accra,100,Diesel only,vikor,sustainable,55
Lodwar_PLS100_Diesel only,0.056882842101240706,Lodwar,100,Diesel only,vikor,sustainable,56
Accra_PLS100_Diesel only,0.056882842101240706,Accra,100,Diesel only,vikor,sustainable,57
Lusaka_PLS100_Diesel only,0.056882842101240706,Lusaka,100,Diesel only,vikor,sustainable,58
Lodwar_PLS100_Diesel only,0.056882842101240706,Lodwar,100,Diesel only,vikor,sustainable,59
Lusaka_PLS100_Diesel only,0.056882842101240706,Lusaka,100,Diesel only,vikor,sustainable,60
Accra_PLS100_Diesel only,0.056882842101240706,Accra,100,Diesel only,vikor,sustainable,61
Accra_PLS100_Diesel only,0.056882842101240706,Accra,100,Diesel only,vikor,sustainable,62
Lodwar_PLS100_Diesel only,0.056882842101240706,Lodwar,100,Diesel only,vikor,sustainable,63
Lusaka_PLS100_Diesel only,0.056882842101240706,Lusaka,100,Diesel only,vikor,sustainable,64
Lusaka_PLS100_Diesel only,0.05731106742756432,Lusaka,100,Diesel only,vikor,sustainable,65
Accra_PLS100_Diesel only,0.05731106742756432,Accra,100,Diesel only,vikor,sustainable,66
Lodwar_PLS100_Diesel only,0.05731106742756432,Lodwar,100,Diesel only,vikor,sustainable,67
Lodwar_PLS100_Diesel only,0.05731106742756432,Lodwar,100,Diesel only,vikor,sustainable,68
Lusaka_PLS100_Diesel only,0.05731106742756432,Lusaka,100,Diesel only,vikor,sustainable,69
Lodwar_PLS100_Diesel only,0.05731106742756432,Lodwar,100,Diesel only,vikor,sustainable,70
Accra_PLS100_Diesel only,0.05731106742756432,Accra,100,Diesel only,vikor,sustainable,71
Lusaka_PLS100_Diesel only,0.05731106742756432,Lusaka,100,Diesel only,vikor,sustainable,72
Accra_PLS100_Diesel only,0.05731106742756432,Accra,100,Diesel only,vikor,sustainable,73
Lusaka_PLS100_Diesel only,0.059387775497647094,Lusaka,100,Diesel only,vikor,sustainable,74
Accra_PLS100_Diesel only,0.059387775497647094,Accra,100,Diesel only,vikor,sustainable,75
Lodwar_PLS100_Diesel only,0.059387775497647094,Lodwar,100,Diesel only,vikor,sustainable,76
Lodwar_PLS100_Diesel only,0.059387775497647094,Lodwar,100,Diesel only,vikor,sustainable,77
Accra_PLS100_Diesel only,0.059387775497647094,Accra,100,Diesel only,vikor,sustainable,78
Lusaka_PLS100_Diesel only,0.059387775497647094,Lusaka,100,Diesel only,vikor,sustainable,79
Lodwar_PLS100_Diesel only,0.059387775497647094,Lodwar,100,Diesel only,vikor,sustainable,80
Accra_PLS100_Diesel only,0.059387775497647094,Accra,100,Diesel only,vikor,sustainable,81
Lusaka_PLS100_Diesel only,0.059387775497647094,Lusaka,100,Diesel only,vikor,sustainable,82
Accra_PLS100_Diesel only,0.06103068488847879,Accra,100,Diesel only,vikor,sustainable,83
Accra_PLS100_Diesel only,0.06103068488847879,Accra,100,Diesel only,vikor,sustainable,84
Lusaka_PLS100_Diesel only,0.06103068488847879,Lusaka,100,Diesel only,vikor,sustainable,85
Lusaka_PLS100_Diesel only,0.06103068488847879,Lusaka,100,Diesel only,vikor,sustainable,86
Lusaka_PLS100_Diesel only,0.06103068488847879,Lusaka,100,Diesel only,vikor,sustainable,87
Lodwar_PLS100_Diesel only,0.06103068488847879,Lodwar,100,Diesel only,vikor,sustainable,88
Lodwar_PLS100_Diesel only,0.06103068488847879,Lodwar,100,Diesel only,vikor,sustainable,89
Accra_PLS100_Diesel only,0.06103068488847879,Accra,100,Diesel only,vikor,sustainable,90
Lodwar_PLS100_Diesel only,0.06103068488847879,Lodwar,100,Diesel only,vikor,sustainable,91
Accra_PLS100_PV+battery+diesel,0.06130800197240028,Accra,100,PV+battery+diesel,vikor,sustainable,92
Lodwar_PLS100_Diesel only,0.06141678187009373,Lodwar,100,Diesel only,vikor,sustainable,93
Lodwar_PLS100_Diesel only,0.06141678187009373,Lodwar,100,Diesel only,vikor,sustainable,94
Lusaka_PLS100_Diesel only,0.06141678187009373,Lusaka,100,Diesel only,vikor,sustainable,95
Lodwar_PLS100_Diesel only,0.06141678187009373,Lodwar,100,Diesel only,vikor,sustainable,96
Accra_PLS100_Diesel only,0.06141678187009373,Accra,100,Diesel only,vikor,sustainable,97
Lusaka_PLS100_Diesel only,0.06141678187009373,Lusaka,100,Diesel only,vikor,sustainable,98
Accra_PLS100_Diesel only,0.06141678187009373,Accra,100,Diesel only,vikor,sustainable,99
Accra_PLS100_Diesel only,0.06141678187009373,Accra,100,Diesel only,vikor,sustainable,100
Lusaka_PLS100_Diesel only,0.06141678187009373,Lusaka,100,Diesel only,vikor,sustainable,101
Lodwar_PLS100_Diesel only,0.06190225262730325,Lodwar,100,Diesel only,vikor,sustainable,102
Lodwar_PLS100_Diesel only,0.06190225262730325,Lodwar,100,Diesel only,vikor,sustainable,103
Accra_PLS100_Diesel only,0.06190225262730325,Accra,100,Diesel only,vikor,sustainable,104
Accra_PLS100_Diesel only,0.06190225262730325,Accra,100,Diesel only,vikor,sustainable,105
Lusaka_PLS100_Diesel only,0.06190225262730325,Lusaka,100,Diesel only,vikor,sustainable,106
Lodwar_PLS100_Diesel only,0.06190225262730325,Lodwar,100,Diesel only,vikor,sustainable,107
Lusaka_PLS100_Diesel only,0.06190225262730325,Lusaka,100,Diesel only,vikor,sustainable,108
Lusaka_PLS100_Diesel only,0.06190225262730325,Lusaka,100,Diesel only,vikor,sustainable,109
Accra_PLS100_Diesel only,0.06190225262730325,Accra,100,Diesel only,vikor,sustainable,110
Lusaka_PLS100_PV+battery+diesel,0.06543469891445403,Lusaka,100,PV+battery+diesel,vikor,sustainable,111
Lodwar_PLS100_PV+battery+diesel,0.06964863546143946,Lodwar,100,PV+battery+diesel,vikor,sustainable,112
Lusaka_PLS100_PV+battery+diesel,0.08187645142242056,Lusaka,100,PV+battery+diesel,vikor,sustainable,113
Lusaka_PLS100_Diesel only,0.08191740071380918,Lusaka,100,Diesel only,vikor,sustainable,114
Lodwar_PLS100_Diesel only,0.08191740071380918,Lodwar,100,Diesel only,vikor,sustainable,115
Lusaka_PLS100_Diesel only,0.08191740071380918,Lusaka,100,Diesel only,vikor,sustainable,116
Accra_PLS100_Diesel only,0.08191740071380918,Accra,100,Diesel only,vikor,sustainable,117
Accra_PLS100_Diesel only,0.08191740071380918,Accra,100,Diesel only,vikor,sustainable,118
Lodwar_PLS100_Diesel only,0.08191740071380918,Lodwar,100,Diesel only,vikor,sustainable,119
Lodwar_PLS100_Diesel only,0.08191740071380918,Lodwar,100,Diesel only,vikor,sustainable,120
Accra_PLS100_Diesel only,0.08191740071380918,Accra,100,Diesel only,vikor,sustainable,121
Lusaka_PLS100_Diesel only,0.08191740071380918,Lusaka,100,Diesel only,vikor,sustainable,122
Lusaka_PLS100_Diesel only,0.0838169328841377,Lusaka,100,Diesel only,vikor,sustainable,123
Lusaka_PLS100_Diesel only,0.0838169328841377,Lusaka,100,Diesel only,vikor,sustainable,124
Accra_PLS100_Diesel only,0.0838169328841377,Accra,100,Diesel only,vikor,sustainable,125
Lodwar_PLS100_Diesel only,0.0838169328841377,Lodwar,100,Diesel only,vikor,sustainable,126
Lusaka_PLS100_Diesel only,0.0838169328841377,Lusaka,100,Diesel only,vikor,sustainable,127
Accra_PLS100_Diesel only,0.0838169328841377,Accra,100,Diesel only,vikor,sustainable,128
Lodwar_PLS100_Diesel only,0.0838169328841377,Lodwar,100,Diesel only,vikor,sustainable,129
Accra_PLS100_Diesel only,0.0838169328841377,Accra,100,Diesel only,vikor,sustainable,130
Lodwar_PLS100_Diesel only,0.0838169328841377,Lodwar,100,Diesel only,vikor,sustainable,131
Lodwar_PLS100_Diesel only,0.0842691030732257,Lodwar,100,Diesel only,vikor,sustainable,132
Accra_PLS100_Diesel only,0.0842691030732257,Accra,100,Diesel only,vikor,sustainable,133
Accra_PLS100_Diesel only,0.0842691030732257,Accra,100,Diesel only,vikor,sustainable,134
Lodwar_PLS100_Diesel only,0.0842691030732257,Lodwar,100,Diesel only,vikor,sustainable,135
Lusaka_PLS100_Diesel only,0.0842691030732257,Lusaka,100,Diesel only,vikor,sustainable,136
Lodwar_PLS100_Diesel only,0.0842691030732257,Lodwar,100,Diesel only,vikor,sustainable,137
Lusaka_PLS100_Diesel only,0.0842691030732257,Lusaka,100,Diesel only,vikor,sustainable,138
Accra_PLS100_Diesel only,0.0842691030732257,Accra,100,Diesel only,vikor,sustainable,139
Lusaka_PLS100_Diesel only,0.0842691030732257,Lusaka,100,Diesel only,vikor,sustainable,140
Lusaka_PLS100_Diesel only,0.08481218263940035,Lusaka,100,Diesel only,vikor,sustainable,141
Lusaka_PLS100_Diesel only,0.08481218263940035,Lusaka,100,Diesel only,vikor,sustainable,142
Accra_PLS100_Diesel only,0.08481218263940035,Accra,100,Diesel only,vikor,sustainable,143
Lodwar_PLS100_Diesel only,0.08481218263940035,Lodwar,100,Diesel only,vikor,sustainable,144
Accra_PLS100_Diesel only,0.08481218263940035,Accra,100,Diesel only,vikor,sustainable,145
Lodwar_PLS100_Diesel only,0.08481218263940035,Lodwar,100,Diesel only,vikor,sustainable,146
Lusaka_PLS100_Diesel only,0.08481218263940035,Lusaka,100,Diesel only,vikor,sustainable,147
Lodwar_PLS100_Diesel only,0.08481218263940035,Lodwar,100,Diesel only,vikor,sustainable,148
Accra_PLS100_Diesel only,0.08481218263940035,Accra,100,Diesel only,vikor,sustainable,149
Accra_PLS100_PV+battery+diesel,0.08720738289030772,Accra,100,PV+battery+diesel,vikor,sustainable,150
Accra_PLS100_Diesel only,0.08908140755310526,Accra,100,Diesel only,vikor,sustainable,151
Lusaka_PLS100_Diesel only,0.08908140755310526,Lusaka,100,Diesel only,vikor,sustainable,152
Accra_PLS100_Diesel only,0.08908140755310526,Accra,100,Diesel only,vikor,sustainable,153
Lusaka_PLS100_Diesel only,0.08908140755310526,Lusaka,100,Diesel only,vikor,sustainable,154
Lodwar_PLS100_Diesel only,0.08908140755310526,Lodwar,100,Diesel only,vikor,sustainable,155
Lusaka_PLS100_Diesel only,0.08908140755310526,Lusaka,100,Diesel only,vikor,sustainable,156
Accra_PLS100_Diesel only,0.08908140755310526,Accra,100,Diesel only,vikor,sustainable,157
Lodwar_PLS100_Diesel only,0.08908140755310526,Lodwar,100,Diesel only,vikor,sustainable,158
Lodwar_PLS100_Diesel only,0.08908140755310526,Lodwar,100,Diesel only,vikor,sustainable,159
Accra_PLS100_PV+battery+diesel,0.09052199722598793,Accra,100,PV+battery+diesel,vikor,sustainable,160
Lodwar_PLS100_Diesel only,0.0907135689871795,Lodwar,100,Diesel only,vikor,sustainable,161
Accra_PLS100_Diesel only,0.0907135689871795,Accra,100,Diesel only,vikor,sustainable,162
Lusaka_PLS100_Diesel only,0.0907135689871795,Lusaka,100,Diesel only,vikor,sustainable,163
Lusaka_PLS100_Diesel only,0.0907135689871795,Lusaka,100,Diesel only,vikor,sustainable,164
Lusaka_PLS100_Diesel only,0.0907135689871795,Lusaka,100,Diesel only,vikor,sustainable,165
Lodwar_PLS100_Diesel only,0.0907135689871795,Lodwar,100,Diesel only,vikor,sustainable,166
Accra_PLS100_Diesel only,0.0907135689871795,Accra,100,Diesel only,vikor,sustainable,167
Lodwar_PLS100_Diesel only,0.0907135689871795,Lodwar,100,Diesel only,vikor,sustainable,168
Accra_PLS100_Diesel only,0.0907135689871795,Accra,100,Diesel only,vikor,sustainable,169
Accra_PLS100_Diesel only,0.09109949550655086,Accra,100,Diesel only,vikor,sustainable,170
Lodwar_PLS100_Diesel only,0.09109949550655086,Lodwar,100,Diesel only,vikor,sustainable,171
Lodwar_PLS100_Diesel only,0.09109949550655086,Lodwar,100,Diesel only,vikor,sustainable,172
Lodwar_PLS100_Diesel only,0.09109949550655086,Lodwar,100,Diesel only,vikor,sustainable,173
Lusaka_PLS100_Diesel only,0.09109949550655086,Lusaka,100,Diesel only,vikor,sustainable,174
Accra_PLS100_Diesel only,0.09109949550655086,Accra,100,Diesel only,vikor,sustainable,175
Accra_PLS100_Diesel only,0.09109949550655086,Accra,100,Diesel only,vikor,sustainable,176
Lusaka_PLS100_Diesel only,0.09109949550655086,Lusaka,100,Diesel only,vikor,sustainable,177
Lusaka_PLS100_Diesel only,0.09109949550655086,Lusaka,100,Diesel only,vikor,sustainable,178
Lusaka_PLS100_Diesel only,0.09157396261363716,Lusaka,100,Diesel only,vikor,sustainable,179
Accra_PLS100_Diesel only,0.09157396261363716,Accra,100,Diesel only,vikor,sustainable,180
Lodwar_PLS100_Diesel only,0.09157396261363716,Lodwar,100,Diesel only,vikor,sustainable,181
Lusaka_PLS100_Diesel only,0.09157396261363716,Lusaka,100,Diesel only,vikor,sustainable,182
Accra_PLS100_Diesel only,0.09157396261363716,Accra,100,Diesel only,vikor,sustainable,183
Lodwar_PLS100_Diesel only,0.09157396261363716,Lodwar,100,Diesel only,vikor,sustainable,184
Lusaka_PLS100_Diesel only,0.09157396261363716,Lusaka,100,Diesel only,vikor,sustainable,185
Lodwar_PLS100_Diesel only,0.09157396261363716,Lodwar,100,Diesel only,vikor,sustainable,186
Accra_PLS100_Diesel only,0.09157396261363716,Accra,100,Diesel only,vikor,sustainable,187
Lusaka_PLS100_PV+battery+diesel,0.09351081651090395,Lusaka,100,PV+battery+diesel,vikor,sustainable,188
Lusaka_PLS100_PV+battery+diesel,0.09698665741264395,Lusaka,100,PV+battery+diesel,vikor,sustainable,189
Lusaka_PLS100_PV+battery+diesel,0.0972552504759462,Lusaka,100,PV+battery+diesel,vikor,sustainable,190
Lodwar_PLS100_PV+battery+diesel,0.09964279840342102,Lodwar,100,PV+battery+diesel,vikor,sustainable,191
Accra_PLS100_PV+battery+diesel,0.10002598460515923,Accra,100,PV+battery+diesel,vikor,sustainable,192
Lusaka_PLS100_PV+battery+diesel,0.10025948435547447,Lusaka,100,PV+battery+diesel,vikor,sustainable,193
Lusaka_PLS100_PV+battery+diesel,0.10027403489008178,Lusaka,100,PV+battery+diesel,vikor,sustainable,194
Lusaka_PLS100_PV+battery+diesel,0.10065837602263455,Lusaka,100,PV+battery+diesel,vikor,sustainable,195
Accra_PLS100_PV+battery+diesel,0.10254028829272951,Accra,100,PV+battery+diesel,vikor,sustainable,196
Accra_PLS100_PV+battery+diesel,0.10317941909839641,Accra,100,PV+battery+diesel,vikor,sustainable,197
Lusaka_PLS100_PV+battery+diesel,0.10346494761867508,Lusaka,100,PV+battery+diesel,vikor,sustainable,198
Lodwar_PLS100_Diesel only,0.1046368138194427,Lodwar,100,Diesel only,vikor,sustainable,199
Accra_PLS100_Diesel only,0.1046368138194427,Accra,100,Diesel only,vikor,sustainable,200
Lusaka_PLS100_Diesel only,0.1046368138194427,Lusaka,100,Diesel only,vikor,sustainable,201
Lodwar_PLS100_Diesel only,0.1046368138194427,Lodwar,100,Diesel only,vikor,sustainable,202
Lusaka_PLS100_Diesel only,0.1046368138194427,Lusaka,100,Diesel only,vikor,sustainable,203
Lusaka_PLS100_Diesel only,0.1046368138194427,Lusaka,100,Diesel only,vikor,sustainable,204
Lodwar_PLS100_Diesel only,0.1046368138194427,Lodwar,100,Diesel only,vikor,sustainable,205
Accra_PLS100_Diesel only,0.1046368138194427,Accra,100,Diesel only,vikor,sustainable,206
Accra_PLS100_Diesel only,0.1046368138194427,Accra,100,Diesel only,vikor,sustainable,207
Lodwar_PLS100_PV+battery+diesel,0.10512377173111309,Lodwar,100,PV+battery+diesel,vikor,sustainable,208
Lodwar_PLS100_Diesel only,0.106027340605594,Lodwar,100,Diesel only,vikor,sustainable,209
Lodwar_PLS100_Diesel only,0.106027340605594,Lodwar,100,Diesel only,vikor,sustainable,210
Accra_PLS100_Diesel only,0.106027340605594,Accra,100,Diesel only,vikor,sustainable,211
Lodwar_PLS100_Diesel only,0.106027340605594,Lodwar,100,Diesel only,vikor,sustainable,212
Lusaka_PLS100_Diesel only,0.106027340605594,Lusaka,100,Diesel only,vikor,sustainable,213
Lusaka_PLS100_Diesel only,0.106027340605594,Lusaka,100,Diesel only,vikor,sustainable,214
Accra_PLS100_Diesel only,0.106027340605594,Accra,100,Diesel only,vikor,sustainable,215
Accra_PLS100_Diesel only,0.106027340605594,Accra,100,Diesel only,vikor,sustainable,216
Lusaka_PLS100_Diesel only,0.106027340605594,Lusaka,100,Diesel only,vikor,sustainable,217
Lodwar_PLS100_Diesel only,0.10635420195757932,Lodwar,100,Diesel only,vikor,sustainable,218
Accra_PLS100_Diesel only,0.10635420195757932,Accra,100,Diesel only,vikor,sustainable,219
Accra_PLS100_Diesel only,0.10635420195757932,Accra,100,Diesel only,vikor,sustainable,220
Lusaka_PLS100_Diesel only,0.10635420195757932,Lusaka,100,Diesel only,vikor,sustainable,221
Accra_PLS100_Diesel only,0.10635420195757932,Accra,100,Diesel only,vikor,sustainable,222
Lodwar_PLS100_Diesel only,0.10635420195757932,Lodwar,100,Diesel only,vikor,sustainable,223
Lusaka_PLS100_Diesel only,0.10635420195757932,Lusaka,100,Diesel only,vikor,sustainable,224
Lusaka_PLS100_Diesel only,0.10635420195757932,Lusaka,100,Diesel only,vikor,sustainable,225
Lodwar_PLS100_Diesel only,0.10635420195757932,Lodwar,100,Diesel only,vikor,sustainable,226
Lodwar_PLS100_Diesel only,0.1067641020722181,Lodwar,100,Diesel only,vikor,sustainable,227
Lodwar_PLS100_Diesel only,0.1067641020722181,Lodwar,100,Diesel only,vikor,sustainable,228
Lusaka_PLS100_Diesel only,0.1067641020722181,Lusaka,100,Diesel only,vikor,sustainable,229
Lodwar_PLS100_Diesel only,0.1067641020722181,Lodwar,100,Diesel only,vikor,sustainable,230
Lusaka_PLS100_Diesel only,0.1067641020722181,Lusaka,100,Diesel only,vikor,sustainable,231
Lusaka_PLS100_Diesel only,0.1067641020722181,Lusaka,100,Diesel only,vikor,sustainable,232
Accra_PLS100_Diesel only,0.1067641020722181,Accra,100,Diesel only,vikor,sustainable,233
Accra_PLS100_Diesel only,0.1067641020722181,Accra,100,Diesel only,vikor,sustainable,234
Accra_PLS100_Diesel only,0.1067641020722181,Accra,100,Diesel only,vikor,sustainable,235
Accra_PLS100_PV+battery+diesel,0.10810615519000828,Accra,100,PV+battery+diesel,vikor,sustainable,236
Lodwar_PLS100_PV+battery+diesel,0.10824947208830427,Lodwar,100,PV+battery+diesel,vikor,sustainable,237
Lodwar_PLS100_PV+battery+diesel,0.10952567331133731,Lodwar,100,PV+battery+diesel,vikor,sustainable,238
Lusaka_PLS100_Diesel only,0.11029434273396059,Lusaka,100,Diesel only,vikor,sustainable,239
Lodwar_PLS100_Diesel only,0.11029434273396059,Lodwar,100,Diesel only,vikor,sustainable,240
Accra_PLS100_Diesel only,0.11029434273396059,Accra,100,Diesel only,vikor,sustainable,241
Accra_PLS100_Diesel only,0.11029434273396059,Accra,100,Diesel only,vikor,sustainable,242
Lodwar_PLS100_Diesel only,0.11029434273396059,Lodwar,100,Diesel only,vikor,sustainable,243
Accra_PLS100_Diesel only,0.11029434273396059,Accra,100,Diesel only,vikor,sustainable,244
Lusaka_PLS100_Diesel only,0.11029434273396059,Lusaka,100,Diesel only,vikor,sustainable,245
Lodwar_PLS100_Diesel only,0.11029434273396059,Lodwar,100,Diesel only,vikor,sustainable,246
Lusaka_PLS100_Diesel only,0.11029434273396059,Lusaka,100,Diesel only,vikor,sustainable,247
Accra_PLS100_PV+battery+diesel,0.11090705327353122,Accra,100,PV+battery+diesel,vikor,sustainable,248
Accra_PLS100_Diesel only,0.11144683172962863,Accra,100,Diesel only,vikor,sustainable,249
Lodwar_PLS100_Diesel only,0.11144683172962863,Lodwar,100,Diesel only,vikor,sustainable,250
Lodwar_PLS100_Diesel only,0.11144683172962863,Lodwar,100,Diesel only,vikor,sustainable,251
Lodwar_PLS100_Diesel only,0.11144683172962863,Lodwar,100,Diesel only,vikor,sustainable,252
Lusaka_PLS100_Diesel only,0.11144683172962863,Lusaka,100,Diesel only,vikor,sustainable,253
Accra_PLS100_Diesel only,0.11144683172962863,Accra,100,Diesel only,vikor,sustainable,254
Lusaka_PLS100_Diesel only,0.11144683172962863,Lusaka,100,Diesel only,vikor,sustainable,255
Accra_PLS100_Diesel only,0.11144683172962863,Accra,100,Diesel only,vikor,sustainable,256
Lusaka_PLS100_Diesel only,0.11144683172962863,Lusaka,100,Diesel only,vikor,sustainable,257
Accra_PLS100_Diesel only,0.1117146705297888,Accra,100,Diesel only,vikor,sustainable,258
Accra_PLS100_Diesel only,0.1117146705297888,Accra,100,Diesel only,vikor,sustainable,259
Lusaka_PLS100_Diesel only,0.1117146705297888,Lusaka,100,Diesel only,vikor,sustainable,260
Lodwar_PLS100_Diesel only,0.1117146705297888,Lodwar,100,Diesel only,vikor,sustainable,261
Lodwar_PLS100_Diesel only,0.1117146705297888,Lodwar,100,Diesel only,vikor,sustainable,262
Accra_PLS100_Diesel only,0.1117146705297888,Accra,100,Diesel only,vikor,sustainable,263
Lusaka_PLS100_Diesel only,0.1117146705297888,Lusaka,100,Diesel only,vikor,sustainable,264
Lodwar_PLS100_Diesel only,0.1117146705297888,Lodwar,100,Diesel only,vikor,sustainable,265
Lusaka_PLS100_Diesel only,0.1117146705297888,Lusaka,100,Diesel only,vikor,sustainable,266
Accra_PLS100_Diesel only,0.11206368574054126,Accra,100,Diesel only,vikor,sustainable,267
Lodwar_PLS100_Diesel only,0.11206368574054126,Lodwar,100,Diesel only,vikor,sustainable,268
Lusaka_PLS100_Diesel only,0.11206368574054126,Lusaka,100,Diesel only,vikor,sustainable,269
Lodwar_PLS100_Diesel only,0.11206368574054126,Lodwar,100,Diesel only,vikor,sustainable,270
Accra_PLS100_Diesel only,0.11206368574054126,Accra,100,Diesel only,vikor,sustainable,271
Lodwar_PLS100_Diesel only,0.11206368574054126,Lodwar,100,Diesel only,vikor,sustainable,272
Lusaka_PLS100_Diesel only,0.11206368574054126,Lusaka,100,Diesel only,vikor,sustainable,273
Lusaka_PLS100_Diesel only,0.11206368574054126,Lusaka,100,Diesel only,vikor,sustainable,274
Accra_PLS100_Diesel only,0.11206368574054126,Accra,100,Diesel only,vikor,sustainable,275
Lodwar_PLS100_PV+battery+diesel,0.11634591164411293,Lodwar,100,PV+battery+diesel,vikor,sustainable,276
Lusaka_PLS100_PV+battery+diesel,0.11692797454284676,Lusaka,100,PV+battery+diesel,vikor,sustainable,277
Lodwar_PLS100_PV+battery+diesel,0.11817888324239498,Lodwar,100,PV+battery+diesel,vikor,sustainable,278
