alternative,score,Region,PLS,System,method,profile,rank
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,167
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,168
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,169
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,170
Lodwar_PLS100_PV+battery,0.9999967034916917,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,171
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,172
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,173
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,174
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,175
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,176
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,177
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,178
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,179
Accra_PLS100_PV+battery,0.9999966282446082,Accra,100,PV+battery,fuzzy_topsis,sustainable,180
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,181
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,182
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,183
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,184
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,185
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,186
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,187
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,188
Lodwar_PLS100_PV+battery,0.9999965999784679,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,189
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,190
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,191
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,192
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,193
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,194
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,195
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,196
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,197
Lodwar_PLS100_PV+battery,0.9999965750883338,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,198
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,199
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,200
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,201
Lodwar_PLS100_PV+battery,0.999996547276419,Lodwar,100,PV+battery,fuzzy_topsis,sustainable,202
