alternative,Q,Region,PLS,System,method,profile,rank
Lodwar_PLS90_Diesel only,0.5734278421385103,Lodwar,90,Diesel only,vikor,economic,6374
Lusaka_PLS90_Diesel only,0.5734278421385103,Lusaka,90,Diesel only,vikor,economic,6375
Accra_PLS90_Diesel only,0.5734278421385103,Accra,90,Diesel only,vikor,economic,6376
Accra_PLS90_Diesel only,0.5734278421385103,Accra,90,Diesel only,vikor,economic,6377
Lusaka_PLS90_Diesel only,0.5734278421385103,Lusaka,90,Diesel only,vikor,economic,6378
Lodwar_PLS90_Diesel only,0.5734278421385103,Lodwar,90,Diesel only,vikor,economic,6379
Lodwar_PLS90_Diesel only,0.5734278421385103,Lodwar,90,Diesel only,vikor,economic,6380
Lodwar_PLS90_PV+battery+diesel,0.573464724224549,Lodwar,90,PV+battery+diesel,vikor,economic,6381
Lusaka_PLS90_PV+battery+diesel,0.5735316800229349,Lusaka,90,PV+battery+diesel,vikor,economic,6382
Lusaka_PLS90_PV+battery+diesel,0.5737384861953283,Lusaka,90,PV+battery+diesel,vikor,economic,6383
Accra_PLS90_PV+battery+diesel,0.573983254576051,Accra,90,PV+battery+diesel,vikor,economic,6384
Accra_PLS90_PV+battery+diesel,0.5741118437357506,Accra,90,PV+battery+diesel,vikor,economic,6385
Accra_PLS90_PV+battery+diesel,0.5741132422932556,Accra,90,PV+battery+diesel,vikor,economic,6386
Accra_PLS90_PV+battery+diesel,0.5741421457152321,Accra,90,PV+battery+diesel,vikor,economic,6387
Lodwar_PLS90_PV+battery+diesel,0.5743406608920338,Lodwar,90,PV+battery+diesel,vikor,economic,6388
Lodwar_PLS90_Diesel only,0.574391361211838,Lodwar,90,Diesel only,vikor,economic,6389
Lusaka_PLS90_Diesel only,0.574391361211838,Lusaka,90,Diesel only,vikor,economic,6390
Accra_PLS90_Diesel only,0.574391361211838,Accra,90,Diesel only,vikor,economic,6391
Lodwar_PLS90_Diesel only,0.574391361211838,Lodwar,90,Diesel only,vikor,economic,6392
Accra_PLS90_Diesel only,0.574391361211838,Accra,90,Diesel only,vikor,economic,6393
Lusaka_PLS90_Diesel only,0.574391361211838,Lusaka,90,Diesel only,vikor,economic,6394
Lusaka_PLS90_Diesel only,0.574391361211838,Lusaka,90,Diesel only,vikor,economic,6395
Lodwar_PLS90_Diesel only,0.574391361211838,Lodwar,90,Diesel only,vikor,economic,6396
Accra_PLS90_Diesel only,0.574391361211838,Accra,90,Diesel only,vikor,economic,6397
Lusaka_PLS90_PV+battery+diesel,0.5746940516114787,Lusaka,90,PV+battery+diesel,vikor,economic,6398
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6399
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6400
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6401
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6402
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6403
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6404
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6405
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6406
Lusaka_PLS90_PV+battery,0.5749601486676901,Lusaka,90,PV+battery,vikor,economic,6407
Accra_PLS90_PV+battery+diesel,0.5755069143591592,Accra,90,PV+battery+diesel,vikor,economic,6408
Lusaka_PLS90_PV+battery+diesel,0.5755322932210871,Lusaka,90,PV+battery+diesel,vikor,economic,6409
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6410
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6411
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6412
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6413
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6414
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6415
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6416
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6417
Lusaka_PLS90_PV+battery,0.5757904198149548,Lusaka,90,PV+battery,vikor,economic,6418
Lodwar_PLS90_PV+battery+diesel,0.5758835321896949,Lodwar,90,PV+battery+diesel,vikor,economic,6419
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6420
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6421
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6422
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6423
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6424
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6425
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6426
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6427
Lusaka_PLS90_PV+battery,0.5759725101161955,Lusaka,90,PV+battery,vikor,economic,6428
Lusaka_PLS90_PV+battery+diesel,0.5761227571151037,Lusaka,90,PV+battery+diesel,vikor,economic,6429
Lusaka_PLS90_PV+battery+diesel,0.5761257368721042,Lusaka,90,PV+battery+diesel,vikor,economic,6430
Lusaka_PLS90_PV+battery+diesel,0.5761321440144095,Lusaka,90,PV+battery+diesel,vikor,economic,6431
Accra_PLS90_PV+battery+diesel,0.5762114468565669,Accra,90,PV+battery+diesel,vikor,economic,6432
Accra_PLS90_PV+battery+diesel,0.5762259082245865,Accra,90,PV+battery+diesel,vikor,economic,6433
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6434
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6435
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6436
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6437
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6438
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6439
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6440
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6441
Lodwar_PLS90_PV+battery,0.5765624907493084,Lodwar,90,PV+battery,vikor,economic,6442
Lusaka_PLS90_PV+battery+diesel,0.5766306045834988,Lusaka,90,PV+battery+diesel,vikor,economic,6443
Accra_PLS90_PV+battery+diesel,0.5772383519992063,Accra,90,PV+battery+diesel,vikor,economic,6444
Accra_PLS90_PV+battery+diesel,0.5772700909276866,Accra,90,PV+battery+diesel,vikor,economic,6445
Accra_PLS90_PV+battery+diesel,0.57732800343604,Accra,90,PV+battery+diesel,vikor,economic,6446
Lodwar_PLS90_PV+battery+diesel,0.5774973440398496,Lodwar,90,PV+battery+diesel,vikor,economic,6447
Lodwar_PLS90_PV+battery+diesel,0.5776441399630619,Lodwar,90,PV+battery+diesel,vikor,economic,6448
Lusaka_PLS90_PV+battery+diesel,0.5779356318657405,Lusaka,90,PV+battery+diesel,vikor,economic,6449
Accra_PLS90_Diesel only,0.5782054748261941,Accra,90,Diesel only,vikor,economic,6450
Lusaka_PLS90_Diesel only,0.5782054748261941,Lusaka,90,Diesel only,vikor,economic,6451
Lusaka_PLS90_Diesel only,0.5782054748261941,Lusaka,90,Diesel only,vikor,economic,6452
Lodwar_PLS90_Diesel only,0.5782054748261941,Lodwar,90,Diesel only,vikor,economic,6453
Lodwar_PLS90_Diesel only,0.5782054748261941,Lodwar,90,Diesel only,vikor,economic,6454
Lodwar_PLS90_Diesel only,0.5782054748261941,Lodwar,90,Diesel only,vikor,economic,6455
Accra_PLS90_Diesel only,0.5782054748261941,Accra,90,Diesel only,vikor,economic,6456
Accra_PLS90_Diesel only,0.5782054748261941,Accra,90,Diesel only,vikor,economic,6457
Lusaka_PLS90_Diesel only,0.5782054748261941,Lusaka,90,Diesel only,vikor,economic,6458
Lusaka_PLS90_PV+battery+diesel,0.5784873564635775,Lusaka,90,PV+battery+diesel,vikor,economic,6459
Lodwar_PLS90_PV+battery+diesel,0.5786383149470222,Lodwar,90,PV+battery+diesel,vikor,economic,6460
Lusaka_PLS90_PV+battery+diesel,0.5787404524750748,Lusaka,90,PV+battery+diesel,vikor,economic,6461
Lusaka_PLS90_Diesel only,0.5789032054941927,Lusaka,90,Diesel only,vikor,economic,6462
Lodwar_PLS90_Diesel only,0.5789032054941927,Lodwar,90,Diesel only,vikor,economic,6463
Accra_PLS90_Diesel only,0.5789032054941927,Accra,90,Diesel only,vikor,economic,6464
Lodwar_PLS90_Diesel only,0.5789032054941927,Lodwar,90,Diesel only,vikor,economic,6465
Lodwar_PLS90_Diesel only,0.5789032054941927,Lodwar,90,Diesel only,vikor,economic,6466
Accra_PLS90_Diesel only,0.5789032054941927,Accra,90,Diesel only,vikor,economic,6467
Lusaka_PLS90_Diesel only,0.5789032054941927,Lusaka,90,Diesel only,vikor,economic,6468
Accra_PLS90_Diesel only,0.5789032054941927,Accra,90,Diesel only,vikor,economic,6469
Lusaka_PLS90_Diesel only,0.5789032054941927,Lusaka,90,Diesel only,vikor,economic,6470
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6471
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6472
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6473
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6474
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6475
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6476
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6477
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6478
Lodwar_PLS90_PV+battery,0.579043402018944,Lodwar,90,PV+battery,vikor,economic,6479
Lusaka_PLS90_PV+battery+diesel,0.5791337734052998,Lusaka,90,PV+battery+diesel,vikor,economic,6480
Accra_PLS90_Diesel only,0.5793344256981514,Accra,90,Diesel only,vikor,economic,6481
Accra_PLS90_Diesel only,0.5793344256981514,Accra,90,Diesel only,vikor,economic,6482
Lusaka_PLS90_Diesel only,0.5793344256981514,Lusaka,90,Diesel only,vikor,economic,6483
Lodwar_PLS90_Diesel only,0.5793344256981514,Lodwar,90,Diesel only,vikor,economic,6484
Lusaka_PLS90_Diesel only,0.5793344256981514,Lusaka,90,Diesel only,vikor,economic,6485
Accra_PLS90_Diesel only,0.5793344256981514,Accra,90,Diesel only,vikor,economic,6486
Lodwar_PLS90_Diesel only,0.5793344256981514,Lodwar,90,Diesel only,vikor,economic,6487
Lodwar_PLS90_Diesel only,0.5793344256981514,Lodwar,90,Diesel only,vikor,economic,6488
Lusaka_PLS90_Diesel only,0.5793344256981514,Lusaka,90,Diesel only,vikor,economic,6489
Lodwar_PLS90_PV+battery+diesel,0.5793454261888189,Lodwar,90,PV+battery+diesel,vikor,economic,6490
Accra_PLS90_PV+battery+diesel,0.5793547799743194,Accra,90,PV+battery+diesel,vikor,economic,6491
Accra_PLS90_Diesel only,0.5793820760179565,Accra,90,Diesel only,vikor,economic,6492
Accra_PLS90_Diesel only,0.5793820760179565,Accra,90,Diesel only,vikor,economic,6493
Lusaka_PLS90_Diesel only,0.5793820760179565,Lusaka,90,Diesel only,vikor,economic,6494
Lodwar_PLS90_Diesel only,0.5793820760179565,Lodwar,90,Diesel only,vikor,economic,6495
Lodwar_PLS90_Diesel only,0.5793820760179565,Lodwar,90,Diesel only,vikor,economic,6496
Lodwar_PLS90_Diesel only,0.5793820760179565,Lodwar,90,Diesel only,vikor,economic,6497
Lusaka_PLS90_Diesel only,0.5793820760179565,Lusaka,90,Diesel only,vikor,economic,6498
Accra_PLS90_Diesel only,0.5793820760179565,Accra,90,Diesel only,vikor,economic,6499
Lusaka_PLS90_Diesel only,0.5793820760179565,Lusaka,90,Diesel only,vikor,economic,6500
Accra_PLS90_Diesel only,0.5793864432290414,Accra,90,Diesel only,vikor,economic,6501
Lusaka_PLS90_Diesel only,0.5793864432290414,Lusaka,90,Diesel only,vikor,economic,6502
Lodwar_PLS90_Diesel only,0.5793864432290414,Lodwar,90,Diesel only,vikor,economic,6503
Accra_PLS90_Diesel only,0.5793864432290414,Accra,90,Diesel only,vikor,economic,6504
Lodwar_PLS90_Diesel only,0.5793864432290414,Lodwar,90,Diesel only,vikor,economic,6505
Accra_PLS90_Diesel only,0.5793864432290414,Accra,90,Diesel only,vikor,economic,6506
Lodwar_PLS90_Diesel only,0.5793864432290414,Lodwar,90,Diesel only,vikor,economic,6507
Lusaka_PLS90_Diesel only,0.5793864432290414,Lusaka,90,Diesel only,vikor,economic,6508
Lusaka_PLS90_Diesel only,0.5793864432290414,Lusaka,90,Diesel only,vikor,economic,6509
Lusaka_PLS90_PV+battery+diesel,0.5796577591890639,Lusaka,90,PV+battery+diesel,vikor,economic,6510
Lusaka_PLS90_PV+battery+diesel,0.5797022852565294,Lusaka,90,PV+battery+diesel,vikor,economic,6511
Lusaka_PLS90_PV+battery+diesel,0.5797982055246607,Lusaka,90,PV+battery+diesel,vikor,economic,6512
Lodwar_PLS90_PV+battery+diesel,0.579856708955826,Lodwar,90,PV+battery+diesel,vikor,economic,6513
Lodwar_PLS90_Diesel only,0.5803180310206468,Lodwar,90,Diesel only,vikor,economic,6514
Lusaka_PLS90_Diesel only,0.5803180310206468,Lusaka,90,Diesel only,vikor,economic,6515
Lusaka_PLS90_Diesel only,0.5803180310206468,Lusaka,90,Diesel only,vikor,economic,6516
Accra_PLS90_Diesel only,0.5803180310206468,Accra,90,Diesel only,vikor,economic,6517
Accra_PLS90_Diesel only,0.5803180310206468,Accra,90,Diesel only,vikor,economic,6518
Lusaka_PLS90_Diesel only,0.5803180310206468,Lusaka,90,Diesel only,vikor,economic,6519
Accra_PLS90_Diesel only,0.5803180310206468,Accra,90,Diesel only,vikor,economic,6520
Lodwar_PLS90_Diesel only,0.5803180310206468,Lodwar,90,Diesel only,vikor,economic,6521
Lodwar_PLS90_Diesel only,0.5803180310206468,Lodwar,90,Diesel only,vikor,economic,6522
Lusaka_PLS90_Diesel only,0.5805567220538242,Lusaka,90,Diesel only,vikor,economic,6523
Lodwar_PLS90_Diesel only,0.5805567220538242,Lodwar,90,Diesel only,vikor,economic,6524
Lusaka_PLS90_Diesel only,0.5805567220538242,Lusaka,90,Diesel only,vikor,economic,6525
Lusaka_PLS90_Diesel only,0.5805567220538242,Lusaka,90,Diesel only,vikor,economic,6526
Lodwar_PLS90_Diesel only,0.5805567220538242,Lodwar,90,Diesel only,vikor,economic,6527
Lodwar_PLS90_Diesel only,0.5805567220538242,Lodwar,90,Diesel only,vikor,economic,6528
Accra_PLS90_Diesel only,0.5805567220538242,Accra,90,Diesel only,vikor,economic,6529
Accra_PLS90_Diesel only,0.5805567220538242,Accra,90,Diesel only,vikor,economic,6530
Accra_PLS90_Diesel only,0.5805567220538242,Accra,90,Diesel only,vikor,economic,6531
Lodwar_PLS90_Diesel only,0.580621170708183,Lodwar,90,Diesel only,vikor,economic,6532
Lodwar_PLS90_Diesel only,0.580621170708183,Lodwar,90,Diesel only,vikor,economic,6533
Accra_PLS90_Diesel only,0.580621170708183,Accra,90,Diesel only,vikor,economic,6534
Accra_PLS90_Diesel only,0.580621170708183,Accra,90,Diesel only,vikor,economic,6535
Lusaka_PLS90_Diesel only,0.580621170708183,Lusaka,90,Diesel only,vikor,economic,6536
Accra_PLS90_Diesel only,0.580621170708183,Accra,90,Diesel only,vikor,economic,6537
Lusaka_PLS90_Diesel only,0.580621170708183,Lusaka,90,Diesel only,vikor,economic,6538
Lusaka_PLS90_Diesel only,0.580621170708183,Lusaka,90,Diesel only,vikor,economic,6539
Lodwar_PLS90_Diesel only,0.580621170708183,Lodwar,90,Diesel only,vikor,economic,6540
Lodwar_PLS90_PV+battery+diesel,0.5806226636431913,Lodwar,90,PV+battery+diesel,vikor,economic,6541
Lodwar_PLS90_PV+battery+diesel,0.580762412987572,Lodwar,90,PV+battery+diesel,vikor,economic,6542
Lusaka_PLS90_PV+battery+diesel,0.5808449358750185,Lusaka,90,PV+battery+diesel,vikor,economic,6543
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6544
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6545
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6546
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6547
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6548
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6549
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6550
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6551
Lusaka_PLS90_PV+battery,0.5809848276561005,Lusaka,90,PV+battery,vikor,economic,6552
Accra_PLS90_PV+battery+diesel,0.5809937364183413,Accra,90,PV+battery+diesel,vikor,economic,6553
Accra_PLS90_PV+battery+diesel,0.5811999458581383,Accra,90,PV+battery+diesel,vikor,economic,6554
Accra_PLS90_PV+battery+diesel,0.5812322041632,Accra,90,PV+battery+diesel,vikor,economic,6555
Lusaka_PLS90_PV+battery+diesel,0.5813471342204353,Lusaka,90,PV+battery+diesel,vikor,economic,6556
Lusaka_PLS90_PV+battery+diesel,0.5813522392307897,Lusaka,90,PV+battery+diesel,vikor,economic,6557
Accra_PLS90_PV+battery+diesel,0.5817521492592861,Accra,90,PV+battery+diesel,vikor,economic,6558
Accra_PLS90_Diesel only,0.5817858725738037,Accra,90,Diesel only,vikor,economic,6559
Lodwar_PLS90_Diesel only,0.5817858725738037,Lodwar,90,Diesel only,vikor,economic,6560
Lusaka_PLS90_Diesel only,0.5817858725738037,Lusaka,90,Diesel only,vikor,economic,6561
Lusaka_PLS90_Diesel only,0.5817858725738037,Lusaka,90,Diesel only,vikor,economic,6562
Accra_PLS90_Diesel only,0.5817858725738037,Accra,90,Diesel only,vikor,economic,6563
Lodwar_PLS90_Diesel only,0.5817858725738037,Lodwar,90,Diesel only,vikor,economic,6564
Lusaka_PLS90_Diesel only,0.5817858725738037,Lusaka,90,Diesel only,vikor,economic,6565
Accra_PLS90_Diesel only,0.5817858725738037,Accra,90,Diesel only,vikor,economic,6566
Lodwar_PLS90_Diesel only,0.5817858725738037,Lodwar,90,Diesel only,vikor,economic,6567
Accra_PLS90_Diesel only,0.5818324273591355,Accra,90,Diesel only,vikor,economic,6568
Lusaka_PLS90_Diesel only,0.5818324273591355,Lusaka,90,Diesel only,vikor,economic,6569
Accra_PLS90_Diesel only,0.5818324273591355,Accra,90,Diesel only,vikor,economic,6570
Accra_PLS90_Diesel only,0.5818324273591355,Accra,90,Diesel only,vikor,economic,6571
Lodwar_PLS90_Diesel only,0.5818324273591355,Lodwar,90,Diesel only,vikor,economic,6572
Lodwar_PLS90_Diesel only,0.5818324273591355,Lodwar,90,Diesel only,vikor,economic,6573
Lusaka_PLS90_Diesel only,0.5818324273591355,Lusaka,90,Diesel only,vikor,economic,6574
Lodwar_PLS90_Diesel only,0.5818324273591355,Lodwar,90,Diesel only,vikor,economic,6575
Lusaka_PLS90_Diesel only,0.5818324273591355,Lusaka,90,Diesel only,vikor,economic,6576
Lodwar_PLS90_PV+battery+diesel,0.5819179771074008,Lodwar,90,PV+battery+diesel,vikor,economic,6577
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6578
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6579
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6580
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6581
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6582
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6583
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6584
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6585
Lusaka_PLS90_PV+battery,0.581988763311968,Lusaka,90,PV+battery,vikor,economic,6586
Lodwar_PLS90_PV+battery+diesel,0.5820347556964158,Lodwar,90,PV+battery+diesel,vikor,economic,6587
Accra_PLS90_PV+battery+diesel,0.5823612384153976,Accra,90,PV+battery+diesel,vikor,economic,6588
Lusaka_PLS90_PV+battery+diesel,0.5827196319154897,Lusaka,90,PV+battery+diesel,vikor,economic,6589
Lodwar_PLS90_PV+battery+diesel,0.5828454570997579,Lodwar,90,PV+battery+diesel,vikor,economic,6590
Lusaka_PLS90_PV+battery+diesel,0.5829193464982709,Lusaka,90,PV+battery+diesel,vikor,economic,6591
Lusaka_PLS90_Diesel only,0.5829698078514205,Lusaka,90,Diesel only,vikor,economic,6592
Accra_PLS90_Diesel only,0.5829698078514205,Accra,90,Diesel only,vikor,economic,6593
Lusaka_PLS90_Diesel only,0.5829698078514205,Lusaka,90,Diesel only,vikor,economic,6594
Accra_PLS90_Diesel only,0.5829698078514205,Accra,90,Diesel only,vikor,economic,6595
Lodwar_PLS90_Diesel only,0.5829698078514205,Lodwar,90,Diesel only,vikor,economic,6596
Lodwar_PLS90_Diesel only,0.5829698078514205,Lodwar,90,Diesel only,vikor,economic,6597
Accra_PLS90_Diesel only,0.5829698078514205,Accra,90,Diesel only,vikor,economic,6598
Lodwar_PLS90_Diesel only,0.5829698078514205,Lodwar,90,Diesel only,vikor,economic,6599
Lusaka_PLS90_Diesel only,0.5829698078514205,Lusaka,90,Diesel only,vikor,economic,6600
Accra_PLS90_PV+battery+diesel,0.5831379075413171,Accra,90,PV+battery+diesel,vikor,economic,6601
Lusaka_PLS90_PV+battery+diesel,0.5832296653650437,Lusaka,90,PV+battery+diesel,vikor,economic,6602
Accra_PLS90_PV+battery+diesel,0.5833272733016607,Accra,90,PV+battery+diesel,vikor,economic,6603
Lusaka_PLS90_PV+battery+diesel,0.5837573161917029,Lusaka,90,PV+battery+diesel,vikor,economic,6604
Accra_PLS90_PV+battery+diesel,0.5838075203934523,Accra,90,PV+battery+diesel,vikor,economic,6605
Accra_PLS90_PV+battery+diesel,0.5838112081555149,Accra,90,PV+battery+diesel,vikor,economic,6606
Lusaka_PLS90_PV+battery+diesel,0.5838350453440073,Lusaka,90,PV+battery+diesel,vikor,economic,6607
Lusaka_PLS90_PV+battery+diesel,0.5838443347880169,Lusaka,90,PV+battery+diesel,vikor,economic,6608
Lusaka_PLS90_Diesel only,0.5838534854349537,Lusaka,90,Diesel only,vikor,economic,6609
Accra_PLS90_Diesel only,0.5838534854349537,Accra,90,Diesel only,vikor,economic,6610
Lusaka_PLS90_Diesel only,0.5838534854349537,Lusaka,90,Diesel only,vikor,economic,6611
Lodwar_PLS90_Diesel only,0.5838534854349537,Lodwar,90,Diesel only,vikor,economic,6612
Lodwar_PLS90_Diesel only,0.5838534854349537,Lodwar,90,Diesel only,vikor,economic,6613
Lodwar_PLS90_Diesel only,0.5838534854349537,Lodwar,90,Diesel only,vikor,economic,6614
Accra_PLS90_Diesel only,0.5838534854349537,Accra,90,Diesel only,vikor,economic,6615
Lusaka_PLS90_Diesel only,0.5838534854349537,Lusaka,90,Diesel only,vikor,economic,6616
Accra_PLS90_Diesel only,0.5838534854349537,Accra,90,Diesel only,vikor,economic,6617
Lusaka_PLS90_PV+battery+diesel,0.5838651300972633,Lusaka,90,PV+battery+diesel,vikor,economic,6618
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6619
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6620
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6621
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6622
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6623
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6624
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6625
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6626
Accra_PLS90_PV+battery,0.5838847925200374,Accra,90,PV+battery,vikor,economic,6627
Accra_PLS90_PV+battery+diesel,0.5841651083256436,Accra,90,PV+battery+diesel,vikor,economic,6628
Accra_PLS90_PV+battery+diesel,0.5843118858638172,Accra,90,PV+battery+diesel,vikor,economic,6629
Accra_PLS90_PV+battery+diesel,0.584533069273873,Accra,90,PV+battery+diesel,vikor,economic,6630
Accra_PLS90_Diesel only,0.5847900693056164,Accra,90,Diesel only,vikor,economic,6631
Lusaka_PLS90_Diesel only,0.5847900693056164,Lusaka,90,Diesel only,vikor,economic,6632
Accra_PLS90_Diesel only,0.5847900693056164,Accra,90,Diesel only,vikor,economic,6633
Accra_PLS90_Diesel only,0.5847900693056164,Accra,90,Diesel only,vikor,economic,6634
Lodwar_PLS90_Diesel only,0.5847900693056164,Lodwar,90,Diesel only,vikor,economic,6635
Lodwar_PLS90_Diesel only,0.5847900693056164,Lodwar,90,Diesel only,vikor,economic,6636
Lusaka_PLS90_Diesel only,0.5847900693056164,Lusaka,90,Diesel only,vikor,economic,6637
Lodwar_PLS90_Diesel only,0.5847900693056164,Lodwar,90,Diesel only,vikor,economic,6638
Lusaka_PLS90_Diesel only,0.5847900693056164,Lusaka,90,Diesel only,vikor,economic,6639
Lusaka_PLS90_PV+battery+diesel,0.5848521165966366,Lusaka,90,PV+battery+diesel,vikor,economic,6640
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6641
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6642
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6643
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6644
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6645
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6646
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6647
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6648
Lusaka_PLS90_PV+battery,0.5850194909702209,Lusaka,90,PV+battery,vikor,economic,6649
